fecha,vuelo,origen,destino,pasajeros,retraso_minutos,combustible_litros,temperatura,tripulacion,equipaje_kg,carga_kg,velocidad_crucero,altitud_crucero,distancia_km,duracion_prevista,duracion_real,escala_tecnica,puerta_embarque,terminal,tipo_avion,capacidad_maxima,asientos_business,asientos_turista,ocupacion_percent,precio_medio,ingresos,costes_operacion,satisfaccion_media,incidencias,clima_origen,clima_destino,visibilidad_origen,visibilidad_destino,viento_origen,viento_destino,presion_origen,presion_destino,humedad_origen,humedad_destino,conexiones,equipaje_perdido,comidas_servidas,bebidas_servidas,peliculas_disponibles,wifi_disponible,asientos_preferentes,mascotas_abordo,asistencias_especiales,edad_media_pasajeros,satisfaccion_comida,satisfaccion_vuelo,satisfaccion_tripulacion,consumo_entretenimiento,uso_wifi_percent,compras_abordo,nivel_combustible_llegada,tiempo_taxi_despegue,tiempo_taxi_aterrizaje
2026-07-02,IB1164,MAD,OVD,176,16,7095,7,6,2852.4,2049.8,872,11609,1099,107,114,true,A4,T4,A350,300,30,270,58.7,163.5,28776.0,49012.9,3.8,0,Lluvia,Soleado,5,10,16.2,18.7,1018.9,1016.1,75,76,2,2,158,352,60,false,30,2,6,36.0,4.7,4.4,4.0,76.6,66.9,732.1,1835,10,8
2026-07-03,VY8904,BCN,ACE,218,20,5341,15,4,2030.3,1286.1,821,10876,715,77,85,false,C10,T1,A330,250,25,225,87.2,227.4,49573.2,35336.9,4.7,0,Soleado,Lluvia,10,9,21.7,18.7,1012.5,1015.2,74,83,4,2,196,436,40,false,25,6,9,35.1,4.8,4.1,3.8,61.3,63.2,860.3,1634,13,8
2026-07-04,IB8441,MAD,LIS,182,20,7154,7,4,3265.2,1601.3,852,10858,1216,73,73,false,B6,T4,A319,180,18,162,101.1,182.5,33215.0,26410.0,3.9,2,Soleado,Soleado,10,10,18.9,13.9,1011.3,1017.7,82,75,2,2,163,364,47,false,18,1,1,44.8,4.2,4.3,4.8,55.6,88.9,1658.1,1930,9,8
2026-07-05,VY1189,BCN,LHR,150,19,4900,19,3,3781.4,1642.6,825,11165,448,79,97,false,C16,T1,A350,300,30,270,50.0,146.4,21960.0,36634.4,4.2,2,Nublado,Nublado,10,10,14.4,16.2,1015.3,1014.8,71,82,1,2,135,300,56,true,30,0,8,37.3,4.8,4.6,4.5,76.3,66.2,755.9,1697,12,9
2026-07-06,IB5226,BCN,HOR,219,25,4433,22,8,3466.3,1229.8,823,10621,989,66,86,false,B8,T1,A350,300,30,270,73.0,200.8,43975.2,38754.2,3.7,0,Soleado,Soleado,10,10,18.8,20.3,1015.8,1016.0,66,67,5,1,197,438,49,false,30,3,2,38.8,4.8,4.6,4.6,52.3,60.9,827.6,1955,14,7
2026-07-07,IB3477,BCN,GRX,278,2,4468,9,3,3321.6,1334.1,872,9573,1009,96,108,true,A24,T1,A319,180,18,162,154.4,220.6,61326.8,35985.2,4.1,0,Lluvia,Nublado,6,10,16.8,16.6,1017.4,1019.4,60,67,2,0,250,556,45,true,18,1,1,38.9,4.0,4.9,4.4,76.6,70.9,1406.5,2290,11,7
2026-07-08,VY3417,BCN,ACE,268,3,4290,16,3,1838.9,1471.5,830,10859,1023,84,97,true,C8,T1,A319,180,18,162,148.9,244.3,65472.4,47467.2,3.9,0,Nublado,Soleado,10,10,15.2,20.8,1016.0,1015.9,84,77,3,0,241,536,58,true,18,1,7,48.2,4.1,4.8,3.8,77.5,60.4,2166.8,1608,11,7
2026-07-09,VY5489,BCN,LEI,274,23,5341,19,4,3029.3,1127.6,878,9970,737,109,140,false,B25,T1,A320,200,20,180,137.0,164.6,45100.4,44680.0,4.2,1,Soleado,Lluvia,10,8,14.7,12.0,1019.7,1014.9,89,66,5,0,246,548,54,true,20,4,7,48.0,4.2,4.3,4.6,64.9,84.4,2223.4,1691,6,12
2026-07-10,VY3483,MAD,SPC,180,22,5991,16,3,1866.9,1905.3,827,11042,530,109,126,false,C21,T4,A319,180,18,162,100.0,172.0,30960.0,48897.5,4.4,2,Soleado,Lluvia,10,8,21.4,20.5,1008.8,1009.3,78,77,1,2,162,360,46,true,18,1,3,47.7,4.8,3.9,4.6,50.4,79.0,2029.8,2079,11,5
2026-07-11,VY9200,MAD,XRY,188,3,6419,16,3,3041.5,2250.7,858,10688,665,53,55,false,C2,T4,A330,250,25,225,75.2,152.8,28726.4,34886.2,3.8,1,Soleado,Nublado,10,10,17.8,13.6,1008.5,1018.5,80,86,4,2,169,376,49,false,25,4,3,37.9,4.1,3.8,4.1,53.1,82.4,1713.7,2131,13,6
2026-07-12,VY1127,BCN,MXP,221,5,6337,7,5,2183.3,1141.3,823,10953,452,102,108,true,A13,T1,A319,180,18,162,122.8,198.1,43780.1,23248.7,4.6,0,Soleado,Lluvia,10,4,12.6,15.2,1014.8,1014.1,89,90,5,2,198,442,46,false,18,6,10,37.7,4.6,4.6,3.9,74.3,82.9,1706.0,1533,10,12
2026-07-13,IB9984,BCN,FCO,199,23,7312,11,7,2064.9,2476.2,854,11991,1006,110,111,true,A7,T1,A330,250,25,225,79.6,100.5,19999.5,34697.0,4.6,1,Soleado,Soleado,10,10,21.8,14.3,1010.6,1010.1,80,79,3,1,179,398,52,false,25,5,9,39.1,4.2,4.4,4.0,65.4,61.4,1001.5,1533,7,11
2026-07-14,VY1247,MAD,IBZ,245,21,4832,21,7,3773.3,1751.0,886,9544,866,71,71,true,B9,T4,A319,180,18,162,136.1,226.8,55566.0,15319.4,4.9,0,Nublado,Lluvia,10,9,12.2,15.5,1014.8,1010.4,70,81,4,1,220,490,59,true,18,7,6,39.2,3.7,4.4,4.2,66.9,62.7,1678.5,2036,8,6
2026-07-15,IB7339,BCN,TFN,141,5,5423,21,6,3441.3,1538.8,832,10733,599,71,82,false,A3,T1,A320,200,20,180,70.5,140.4,19796.4,33318.8,4.9,2,Lluvia,Soleado,8,10,16.2,13.2,1009.2,1019.6,76,67,5,1,126,282,63,true,20,3,3,33.9,4.8,4.3,4.2,70.7,87.2,1151.6,2235,6,9
2026-07-16,VY3480,BCN,LCG,268,16,5085,9,6,2829.8,1860.3,828,12108,603,105,106,false,A9,T1,A319,180,18,162,148.9,226.6,60728.8,38343.1,4.4,1,Lluvia,Nublado,5,10,21.0,15.4,1019.1,1016.7,69,66,2,2,241,536,64,false,18,1,3,45.0,4.7,4.3,4.8,77.8,73.3,932.9,1798,13,7
2026-07-17,VY7808,MAD,VLC,262,18,6260,8,4,3602.2,1217.8,854,11161,506,105,128,true,B23,T4,A320,200,20,180,131.0,150.7,39483.4,22475.8,4.4,0,Soleado,Nublado,10,10,17.3,18.6,1009.5,1016.3,60,60,4,0,235,524,49,true,20,2,6,40.6,3.7,4.2,4.5,66.5,82.5,1990.6,1558,7,8
2026-07-18,VY7206,MAD,LIS,163,8,5711,12,7,3433.1,1245.4,820,11260,1141,132,149,true,C16,T4,A321,220,22,198,74.1,205.4,33480.2,36119.4,4.6,3,Soleado,Lluvia,10,10,14.7,20.2,1009.8,1011.1,90,66,5,2,146,326,46,true,22,0,4,47.8,3.8,4.6,4.4,64.2,89.3,2000.6,1325,8,11
2026-07-19,IB6727,BCN,SCQ,144,28,6571,11,5,2504.2,1759.6,850,11339,791,68,105,false,B18,T1,A320,200,20,180,72.0,161.2,23212.8,26250.9,4.5,2,Soleado,Lluvia,10,6,12.3,18.8,1019.3,1019.8,88,67,5,1,129,288,49,true,20,2,2,45.2,4.5,4.0,3.8,68.0,64.9,1928.5,2039,13,9
2026-07-20,VY6027,BCN,BJZ,268,19,6776,18,5,2218.2,933.1,802,11645,625,95,104,false,C6,T1,A319,180,18,162,148.9,154.6,41432.8,34971.0,4.0,1,Soleado,Nublado,10,10,19.6,15.3,1010.5,1009.4,84,89,1,0,241,536,64,true,18,7,6,36.9,4.1,4.3,4.6,65.7,77.0,2301.9,2105,14,5
2026-07-21,IB7027,MAD,LPA,214,4,4930,20,4,3795.2,1111.2,837,11941,729,148,150,false,C2,T4,A321,220,22,198,97.3,130.6,27948.4,17108.6,3.9,3,Nublado,Lluvia,10,7,18.2,21.6,1010.2,1015.5,66,63,1,2,192,428,57,false,22,0,6,34.6,4.5,4.8,3.8,67.2,73.7,1045.0,2086,8,11
2026-07-22,IB8424,BCN,MXP,201,29,5942,21,6,2378.5,1433.3,801,10925,611,99,120,true,A11,T1,A350,300,30,270,67.0,114.3,22974.3,22522.9,4.8,0,Soleado,Lluvia,10,3,15.8,17.2,1017.9,1016.4,66,78,5,2,180,402,64,false,30,3,1,33.4,4.2,3.8,4.9,50.6,62.7,1297.7,2346,8,5
2026-07-23,IB1286,BCN,AMS,244,26,6194,12,6,2704.3,1434.8,810,10477,580,111,140,false,C11,T1,A330,250,25,225,97.6,119.0,29036.0,36159.7,4.0,1,Nublado,Nublado,10,10,18.4,20.6,1017.7,1010.8,87,75,5,1,219,488,56,true,25,7,8,44.3,4.8,4.2,4.8,54.8,86.6,2491.3,2293,12,7
2026-07-24,VY1748,BCN,GRX,251,26,4417,9,3,1948.0,848.0,827,10101,860,94,105,false,C15,T1,A320,200,20,180,125.5,270.2,67820.2,30862.6,4.5,1,Lluvia,Lluvia,6,8,18.6,21.1,1018.0,1017.3,77,78,2,0,225,502,50,true,20,8,4,44.8,3.8,4.7,3.7,60.9,69.4,2406.8,2128,13,5
2026-07-25,IB8066,MAD,AGP,222,30,7119,8,4,3022.5,1100.2,845,10515,1002,97,123,false,A11,T4,A321,220,22,198,100.9,193.1,42868.2,49840.3,4.4,0,Lluvia,Nublado,10,10,21.5,19.8,1011.5,1016.0,72,61,4,0,199,444,62,true,22,2,7,49.7,4.2,4.7,4.8,61.4,69.2,1311.5,1532,15,5
2026-07-26,IB5651,MAD,BJZ,180,21,6652,8,7,3579.2,851.1,817,9434,404,55,71,false,A22,T4,A319,180,18,162,100.0,225.1,40518.0,17349.1,4.4,0,Nublado,Lluvia,10,10,20.6,18.4,1016.1,1018.1,65,80,4,2,162,360,63,false,18,2,4,40.4,4.5,4.0,4.6,51.6,81.3,1241.4,2151,9,10
2026-07-27,IB5076,MAD,AMS,178,28,6940,22,6,2314.8,2241.3,844,12116,969,144,155,true,B24,T4,A320,200,20,180,89.0,118.1,21021.8,23047.6,3.7,2,Soleado,Lluvia,10,6,21.0,13.3,1013.9,1010.8,70,73,5,1,160,356,40,false,20,3,8,48.9,4.2,3.9,4.5,75.7,68.3,1235.2,1598,14,9
2026-07-28,IB4164,BCN,LHR,258,23,5441,9,8,1778.2,1834.9,880,9577,722,125,139,false,B4,T1,A320,200,20,180,129.0,102.7,26496.6,26953.8,4.3,3,Nublado,Lluvia,10,9,17.5,16.0,1016.3,1017.0,76,90,2,1,232,516,51,true,20,4,9,48.0,4.5,4.8,4.7,64.8,90.0,803.7,1762,14,5
2026-07-29,VY9644,MAD,GRX,143,16,6028,19,3,2304.2,826.9,884,11980,710,144,161,false,C19,T4,A321,220,22,198,65.0,205.4,29372.2,43598.7,4.2,2,Nublado,Lluvia,10,6,13.6,13.7,1018.1,1013.7,71,76,4,0,128,286,55,true,22,1,4,35.7,3.9,3.7,3.9,58.3,85.9,2051.2,2253,13,9
2026-07-30,VY2012,BCN,IBZ,180,7,6375,22,4,3319.8,1417.6,867,10166,887,95,111,false,C16,T1,A330,250,25,225,72.0,194.0,34920.0,31365.2,3.9,0,Soleado,Lluvia,10,6,17.6,16.4,1017.5,1018.4,81,69,1,1,162,360,45,false,25,6,6,44.2,4.2,4.7,4.1,73.4,82.3,1442.9,2218,10,6
2026-07-31,IB3071,BCN,SCQ,215,22,5257,20,8,3194.5,1517.8,814,11941,932,124,131,false,A8,T1,A321,220,22,198,97.7,115.6,24854.0,39371.8,4.8,3,Soleado,Soleado,10,10,13.1,14.0,1015.0,1013.4,86,71,1,1,193,430,60,false,22,8,8,34.2,4.3,3.9,4.8,52.1,60.3,1099.9,1669,6,6
2026-08-01,IB8717,BCN,LCG,230,3,5357,12,8,3205.5,2158.6,814,12120,884,147,154,true,C24,T1,A320,200,20,180,115.0,139.2,32016.0,42311.1,3.8,1,Lluvia,Lluvia,8,3,19.6,19.9,1014.5,1014.9,78,73,5,1,207,460,54,true,20,3,1,39.3,3.8,3.9,4.7,64.7,79.3,1827.0,1899,13,6
2026-08-02,VY1189,BCN,VLC,215,24,4952,10,3,3625.7,1354.5,820,10273,495,71,74,true,A8,T1,A330,250,25,225,86.0,268.0,57620.0,38012.8,4.1,1,Lluvia,Nublado,2,10,14.0,16.3,1015.8,1011.4,85,76,4,0,193,430,61,false,25,2,2,46.5,4.8,4.7,4.3,68.4,69.2,1343.8,1408,8,8
2026-08-03,VY8735,BCN,GRX,236,21,5032,18,7,3322.7,1632.7,860,11870,637,69,80,true,C2,T1,A319,180,18,162,131.1,217.2,51259.2,16187.9,4.2,0,Lluvia,Lluvia,3,7,16.7,18.8,1008.1,1016.7,77,76,3,2,212,472,59,true,18,7,3,38.4,4.6,4.3,4.2,73.2,88.2,1452.2,2315,8,9
2026-08-04,VY3063,BCN,FUE,200,8,7147,20,8,2602.3,2413.0,841,9114,884,117,127,false,C1,T1,A319,180,18,162,111.1,213.5,42700.0,31576.5,4.0,0,Lluvia,Soleado,3,10,16.6,14.0,1017.1,1016.3,85,83,4,1,180,400,45,true,18,0,4,44.1,4.5,4.8,4.0,58.5,74.8,1085.8,2109,8,12
2026-08-05,VY9059,MAD,HOR,154,28,6390,14,7,3102.5,1830.6,816,10006,669,111,147,true,A5,T4,A321,220,22,198,70.0,294.5,45353.0,26764.8,4.2,1,Nublado,Nublado,10,10,21.2,19.1,1008.3,1016.0,78,84,2,1,138,308,44,false,22,7,6,47.3,4.8,4.8,4.1,50.7,70.1,1994.6,1570,9,6
2026-08-06,VY8455,BCN,SVQ,264,20,5037,8,8,2224.3,2208.7,872,10125,716,58,76,true,B11,T1,A319,180,18,162,146.7,120.6,31838.4,41927.4,4.8,1,Nublado,Soleado,10,10,20.9,12.7,1015.6,1020.0,89,71,3,0,237,528,62,true,18,6,7,43.5,3.7,4.7,4.4,50.3,70.5,2305.1,1426,11,5
2026-08-07,IB6213,MAD,SCQ,273,26,6372,19,3,1833.4,1595.1,851,9131,912,124,127,false,C11,T4,A350,300,30,270,91.0,259.0,70707.0,30914.5,4.8,0,Nublado,Soleado,10,10,19.1,13.6,1013.3,1014.7,78,76,2,1,245,546,43,true,30,7,3,40.5,4.0,3.9,3.9,72.9,72.1,989.0,1909,15,11
2026-08-08,VY4945,BCN,GRO,145,6,6663,12,7,1814.2,1966.1,820,9878,911,137,151,true,C5,T1,A320,200,20,180,72.5,122.4,17748.0,46403.8,3.9,3,Soleado,Lluvia,10,7,13.2,14.7,1018.5,1014.6,66,61,2,2,130,290,62,false,20,6,7,41.1,4.0,4.7,4.1,61.8,87.2,1231.3,2099,15,8
2026-08-09,VY8719,BCN,FCO,233,8,7477,18,4,2014.2,1204.0,890,11051,820,57,61,false,B24,T1,A350,300,30,270,77.7,251.7,58646.1,34918.6,4.9,0,Lluvia,Soleado,9,10,17.2,16.1,1013.2,1018.2,84,75,4,0,209,466,56,true,30,1,2,41.9,4.8,4.6,4.9,75.4,70.1,993.3,2218,8,10
2026-08-10,VY1718,BCN,LCG,212,30,6703,14,5,1852.0,1259.9,818,11346,715,63,74,true,B11,T1,A319,180,18,162,117.8,132.0,27984.0,27741.4,4.1,2,Lluvia,Soleado,6,10,19.7,21.5,1016.1,1017.1,64,78,1,2,190,424,52,false,18,1,8,33.5,4.6,3.7,4.2,54.3,66.4,1930.0,1437,13,11
2026-08-11,VY6357,BCN,VGO,172,14,5495,12,6,3282.2,1395.3,862,11997,594,64,76,true,C11,T1,A350,300,30,270,57.3,267.9,46078.8,49294.0,4.4,2,Nublado,Lluvia,10,7,19.8,13.9,1010.6,1012.1,62,81,5,2,154,344,54,true,30,8,2,45.5,3.9,3.9,4.0,54.1,62.7,1203.5,2128,10,10
2026-08-12,IB3928,BCN,MXP,163,2,5832,20,3,3399.5,2287.6,806,9555,681,63,65,true,B24,T1,A330,250,25,225,65.2,120.9,19706.7,34594.8,4.1,2,Nublado,Lluvia,10,8,12.0,19.7,1010.1,1013.0,67,90,1,2,146,326,54,false,25,8,1,46.2,4.9,4.8,4.4,61.0,76.5,1950.7,1485,11,8
2026-08-13,IB7195,MAD,SPC,170,25,4169,16,8,2371.9,1591.4,839,11005,988,122,152,false,A21,T4,A330,250,25,225,68.0,292.7,49759.0,28806.0,3.7,0,Lluvia,Soleado,9,10,15.4,19.7,1017.7,1015.2,90,74,2,1,153,340,55,false,25,7,6,48.6,4.6,4.3,4.4,71.2,78.3,1105.4,1990,15,6
2026-08-14,IB5895,BCN,TFN,179,19,5892,11,5,2444.2,1466.7,802,10926,1009,53,55,true,A6,T1,A320,200,20,180,89.5,295.2,52840.8,40286.0,4.7,0,Lluvia,Nublado,6,10,12.8,14.8,1015.1,1012.2,83,87,5,1,161,358,41,true,20,8,8,39.5,4.1,4.6,4.8,55.1,84.6,980.3,1570,10,12
2026-08-15,IB5821,MAD,VGO,216,0,5691,9,5,2092.4,1299.9,835,9521,994,66,72,false,A3,T4,A321,220,22,198,98.2,267.0,57672.0,20697.7,3.9,0,Nublado,Nublado,10,10,17.4,16.3,1012.3,1010.0,76,70,5,2,194,432,62,false,22,3,8,48.2,4.0,4.6,4.7,75.3,83.0,1692.8,2112,14,7
2026-08-16,IB6799,BCN,LEI,226,10,4878,16,3,2269.3,1175.9,877,9825,499,56,68,true,B18,T1,A321,220,22,198,102.7,132.6,29967.6,47474.3,3.7,0,Nublado,Soleado,10,10,17.6,19.5,1019.4,1018.0,75,75,3,2,203,452,46,false,22,7,8,39.1,4.1,4.8,4.7,69.4,64.1,939.5,1479,10,5
2026-08-17,VY7699,BCN,ACE,278,11,6649,19,3,3086.8,1748.4,841,11408,499,89,89,false,A17,T1,A350,300,30,270,92.7,160.5,44619.0,20114.1,4.5,0,Nublado,Lluvia,10,4,12.5,21.8,1016.7,1012.6,81,86,2,2,250,556,61,true,30,7,7,33.4,4.1,4.3,3.8,70.1,72.3,717.9,2244,6,12
2026-08-18,IB4458,MAD,VLC,156,25,6217,21,3,3337.2,991.4,816,9586,417,91,122,false,A13,T4,A320,200,20,180,78.0,245.7,38329.2,40872.0,3.7,0,Soleado,Lluvia,10,8,18.8,19.3,1012.6,1008.8,90,83,1,0,140,312,42,false,20,1,7,37.2,4.7,3.7,4.0,68.3,66.7,1868.5,1812,9,10
2026-08-19,IB4898,BCN,ORY,227,17,4149,19,3,1887.9,1188.1,833,10370,452,108,113,false,A12,T1,A319,180,18,162,126.1,254.8,57839.6,32609.3,4.1,0,Soleado,Soleado,10,10,12.7,14.4,1015.0,1011.9,60,72,1,1,204,454,65,false,18,0,6,34.0,4.8,4.5,4.3,65.8,83.0,1224.0,1895,9,8
2026-08-20,IB3203,BCN,OVD,183,30,5655,22,6,2608.7,2445.5,848,11312,1103,58,96,true,C22,T1,A320,200,20,180,91.5,269.8,49373.4,30871.9,4.7,2,Nublado,Soleado,10,10,16.2,12.7,1012.8,1012.6,66,82,1,0,164,366,48,false,20,8,1,38.2,4.4,4.3,4.4,71.3,62.2,1533.9,1367,9,5
2026-08-21,VY9338,MAD,FUE,266,6,6642,16,7,3085.3,1606.6,815,11846,1175,66,67,false,C9,T4,A321,220,22,198,120.9,255.1,67856.6,25159.8,4.5,1,Nublado,Lluvia,10,5,16.5,16.3,1014.1,1014.2,69,62,5,0,239,532,42,true,22,4,7,47.2,4.0,4.7,4.5,70.4,68.3,2433.6,1510,11,11
2026-08-22,IB5598,MAD,TFS,253,20,4570,17,3,2998.4,871.4,875,10279,874,102,105,false,C10,T4,A350,300,30,270,84.3,142.4,36027.2,16441.2,3.7,3,Nublado,Nublado,10,10,15.3,14.7,1019.8,1016.0,87,60,4,0,227,506,41,false,30,8,8,39.8,4.7,4.4,4.9,60.4,81.4,1421.3,1667,6,12
2026-08-23,VY7709,BCN,HOR,227,26,4944,18,3,2996.3,1470.2,802,11685,651,83,102,false,C16,T1,A319,180,18,162,126.1,267.8,60790.6,21018.6,4.5,2,Nublado,Soleado,10,10,16.4,19.9,1015.7,1012.3,64,71,4,1,204,454,43,false,18,8,1,48.9,3.8,4.1,4.7,57.4,61.3,1286.2,1435,6,11
2026-08-24,IB4814,MAD,VGO,156,18,4192,14,8,3020.4,2251.1,869,10359,692,141,141,false,C21,T4,A321,220,22,198,70.9,244.4,38126.4,38796.7,3.7,1,Lluvia,Nublado,4,10,15.4,12.1,1015.3,1016.1,63,88,5,1,140,312,65,false,22,0,10,34.4,4.3,4.1,4.5,68.8,65.6,1711.9,1353,13,5
2026-08-25,IB5698,MAD,ACE,212,22,4203,7,4,3541.5,1876.9,808,11282,775,68,83,false,C20,T4,A321,220,22,198,96.4,218.7,46364.4,33655.9,4.5,2,Nublado,Soleado,10,10,15.3,16.1,1016.7,1019.7,61,66,3,2,190,424,63,false,22,7,3,38.9,4.2,4.2,4.8,67.9,61.4,1712.7,1480,9,10
2026-08-26,VY2648,BCN,MAH,196,26,6536,11,4,2514.8,2309.7,835,11795,986,132,139,true,C23,T1,A350,300,30,270,65.3,142.2,27871.2,49240.0,4.0,2,Soleado,Soleado,10,10,12.6,22.0,1011.3,1016.8,79,64,3,1,176,392,59,true,30,1,8,49.1,3.8,4.6,4.5,79.3,85.8,2137.4,1587,13,12
2026-08-27,VY8383,MAD,FUE,198,5,4354,14,6,2467.5,2018.0,838,9956,817,124,135,true,A17,T4,A330,250,25,225,79.2,251.9,49876.2,37650.0,3.8,3,Nublado,Lluvia,10,3,13.0,19.8,1013.4,1020.0,75,86,3,2,178,396,61,true,25,0,7,36.1,3.9,4.6,4.4,63.4,63.9,2112.4,2000,6,6
2026-08-28,IB6492,BCN,VLC,246,25,4640,17,3,1868.4,1227.5,868,9960,515,107,114,false,A5,T1,A330,250,25,225,98.4,294.8,72520.8,19549.3,4.3,2,Lluvia,Nublado,8,10,20.4,17.0,1014.3,1016.7,70,72,1,2,221,492,61,true,25,7,3,34.4,4.9,3.7,4.6,54.2,86.5,1579.5,1753,9,5
2026-08-29,VY1035,BCN,SPC,213,13,7032,7,4,3224.5,1954.9,868,11292,819,66,71,true,A21,T1,A330,250,25,225,85.2,164.9,35123.7,19826.1,3.9,2,Soleado,Lluvia,10,7,17.6,21.8,1009.2,1018.5,62,72,5,0,191,426,41,true,25,7,9,44.4,4.1,4.8,4.6,53.8,87.8,1668.9,1572,8,9
2026-08-30,IB4068,MAD,PMI,235,6,6366,17,3,2278.5,1403.4,830,10940,761,52,55,false,B8,T4,A350,300,30,270,78.3,296.1,69583.5,43518.1,4.0,2,Lluvia,Nublado,7,10,13.2,13.9,1016.9,1012.8,90,89,1,0,211,470,61,true,30,8,5,40.0,3.7,4.2,4.5,72.5,68.3,1117.0,1573,15,8
2026-08-31,VY6480,MAD,IBZ,161,13,4948,14,4,2080.0,1651.7,809,10537,790,94,103,true,B19,T4,A350,300,30,270,53.7,200.7,32312.7,19491.6,3.9,3,Nublado,Nublado,10,10,13.2,18.0,1016.7,1013.4,64,83,3,2,144,322,42,false,30,0,9,45.2,4.2,4.5,4.4,72.7,72.5,2459.8,2359,9,12
2026-09-01,IB3277,BCN,AGP,207,10,6047,20,8,2284.7,1160.1,847,9200,767,72,80,true,B10,T1,A350,300,30,270,69.0,199.0,41193.0,37621.9,4.8,2,Nublado,Lluvia,10,5,21.4,15.7,1016.6,1015.8,68,71,2,1,186,414,41,true,30,1,2,43.1,4.8,4.0,4.4,54.5,78.0,2136.8,2139,15,8
2026-09-02,IB2909,BCN,SPC,218,28,4529,9,3,3479.5,1737.5,823,11700,991,104,134,false,C9,T1,A319,180,18,162,121.1,275.7,60102.6,48218.5,4.1,1,Nublado,Lluvia,10,9,17.2,17.0,1013.1,1012.9,83,80,5,1,196,436,65,false,18,3,3,48.4,4.9,3.7,3.8,79.9,78.9,1603.3,1675,9,6
2026-09-03,VY2347,MAD,CDG,259,21,4994,7,5,2626.1,1400.8,807,9827,715,53,60,true,A22,T4,A319,180,18,162,143.9,281.4,72882.6,14188.1,4.4,3,Lluvia,Lluvia,8,8,20.8,15.2,1016.9,1019.4,85,62,2,1,233,518,64,false,18,4,10,33.6,4.1,4.1,4.8,70.5,66.0,793.8,2243,10,7
2026-09-04,VY8651,MAD,SVQ,241,20,5723,18,4,1826.0,2484.7,854,11188,593,94,115,false,B16,T4,A320,200,20,180,120.5,286.1,68950.1,18261.7,4.7,1,Soleado,Soleado,10,10,15.1,15.0,1013.4,1011.5,88,78,2,2,216,482,41,false,20,6,9,46.0,4.8,4.4,4.7,70.8,76.7,791.6,1443,7,8
2026-09-05,VY9278,BCN,FCO,147,19,6676,10,5,3386.0,1552.3,800,9656,575,117,117,true,B16,T1,A319,180,18,162,81.7,184.6,27136.2,17638.6,4.0,1,Lluvia,Nublado,8,10,13.9,19.1,1016.0,1012.4,86,65,2,1,132,294,46,true,18,5,4,42.4,4.2,3.8,4.0,66.4,68.4,1995.4,2362,11,10
2026-09-06,IB9968,BCN,GRO,178,6,7429,17,3,3066.0,2083.5,886,9825,935,136,147,true,B15,T1,A350,300,30,270,59.3,294.5,52421.0,23505.2,3.9,3,Nublado,Nublado,10,10,18.0,18.4,1013.2,1009.3,76,66,5,2,160,356,60,true,30,8,10,46.1,3.7,4.4,4.0,60.0,60.8,1938.0,1676,11,9
2026-09-07,VY1055,BCN,GRX,273,6,4948,12,6,2975.3,1865.8,882,10379,1179,68,79,true,C6,T1,A320,200,20,180,136.5,181.5,49549.5,18603.3,4.3,1,Lluvia,Nublado,9,10,14.7,17.4,1014.4,1015.2,90,65,1,1,245,546,60,false,20,3,8,39.6,4.5,4.6,4.5,64.4,80.0,1714.7,2091,12,11
2026-09-08,IB4820,MAD,LIS,191,8,4365,19,8,2304.7,2260.1,845,9884,891,148,158,false,B20,T4,A321,220,22,198,86.8,272.6,52066.6,44515.5,4.0,1,Soleado,Soleado,10,10,19.7,19.6,1009.6,1013.7,84,67,5,1,171,382,44,true,22,7,5,41.4,4.7,4.8,4.4,63.4,78.4,1886.4,1747,9,9
2026-09-09,VY7260,BCN,SVQ,163,14,6729,8,3,3174.6,866.8,850,11802,1294,107,107,true,A15,T1,A330,250,25,225,65.2,233.6,38076.8,15763.4,3.9,1,Nublado,Nublado,10,10,17.6,16.0,1011.4,1008.8,83,86,3,2,146,326,64,true,25,5,1,41.5,3.9,4.8,4.3,51.8,70.5,2024.7,2306,12,12
2026-09-10,IB4883,BCN,BJZ,224,14,7469,18,3,2620.0,2094.5,857,11012,1069,74,78,false,C9,T1,A319,180,18,162,124.4,268.6,60166.4,39411.0,4.4,2,Soleado,Nublado,10,10,19.1,16.4,1015.2,1016.9,81,70,1,2,201,448,40,true,18,8,6,38.2,4.5,4.6,3.9,71.3,72.1,806.6,1925,13,11
2026-09-11,IB2381,MAD,LIS,188,16,5939,19,5,3486.8,1069.6,856,9763,908,122,135,false,A24,T4,A320,200,20,180,94.0,220.7,41491.6,32570.3,4.7,1,Nublado,Soleado,10,10,21.3,19.1,1010.7,1017.1,87,61,5,0,169,376,59,false,20,2,2,46.2,3.9,4.9,4.6,70.6,72.7,767.0,1415,12,8
2026-09-12,VY7672,MAD,LHR,273,28,7331,7,4,3493.4,963.8,845,10068,854,109,131,true,C3,T4,A330,250,25,225,109.2,115.7,31586.1,19930.5,4.2,2,Lluvia,Nublado,7,10,19.5,18.9,1013.3,1015.5,67,63,2,0,245,546,46,false,25,4,1,36.4,4.4,3.9,4.6,62.1,67.3,862.6,1738,11,6
