fecha,vuelo,origen,destino,pasajeros,retraso_minutos,combustible_litros,temperatura,tripulacion,equipaje_kg,carga_kg,velocidad_crucero,altitud_crucero,distancia_km,duracion_prevista,duracion_real,escala_tecnica,puerta_embarque,terminal,tipo_avion,capacidad_maxima,asientos_business,asientos_turista,ocupacion_percent,precio_medio,ingresos,costes_operacion,satisfaccion_media,incidencias,clima_origen,clima_destino,visibilidad_origen,visibilidad_destino,viento_origen,viento_destino,presion_origen,presion_destino,humedad_origen,humedad_destino,conexiones,equipaje_perdido,comidas_servidas,bebidas_servidas,peliculas_disponibles,wifi_disponible,asientos_preferentes,mascotas_abordo,asistencias_especiales,edad_media_pasajeros,satisfaccion_comida,satisfaccion_vuelo,satisfaccion_tripulacion,consumo_entretenimiento,uso_wifi_percent,compras_abordo,nivel_combustible_llegada,tiempo_taxi_despegue,tiempo_taxi_aterrizaje
2026-05-26,IB4978,MAD,CDG,193,25,7495,22,3,3582.2,2483.2,848,11255,1240,149,180,false,C17,T4,A350,300,30,270,64.3,206.9,39931.7,38626.1,4.2,1,Lluvia,Lluvia,9,5,20.4,17.1,1016.8,1018.2,62,84,1,1,173,386,58,false,30,1,9,34.9,3.9,4.1,4.4,73.2,69.0,752.7,2376,15,8
2026-05-27,IB7824,BCN,BJZ,231,19,5653,14,8,2343.1,1059.3,854,11554,616,107,115,false,C10,T1,A320,200,20,180,115.5,132.6,30630.6,45764.6,4.3,3,Lluvia,Soleado,5,10,21.2,14.7,1015.1,1016.0,72,63,5,0,207,462,46,true,20,4,10,36.7,4.2,4.5,3.9,62.0,71.7,2440.7,1360,15,9
2026-05-28,IB7761,BCN,MXP,171,18,4603,17,8,2705.0,1297.3,856,11579,868,61,79,false,B10,T1,A330,250,25,225,68.4,280.1,47897.1,49690.5,4.0,3,Nublado,Lluvia,10,3,12.0,13.2,1012.4,1015.5,79,69,3,1,153,342,63,false,25,3,1,43.0,4.5,4.2,4.3,76.5,79.9,2282.1,2015,12,12
2026-05-29,IB9438,MAD,XRY,225,12,6304,16,8,3236.7,2237.6,878,10951,981,56,64,false,B1,T4,A321,220,22,198,102.3,185.6,41760.0,19179.7,4.0,3,Soleado,Nublado,10,10,17.1,15.8,1018.4,1011.1,83,90,1,0,202,450,60,true,22,0,2,35.9,4.1,4.9,4.5,59.3,82.0,1133.9,1548,12,10
2026-05-30,IB1283,MAD,LCG,179,17,6301,15,5,1779.0,1740.9,856,10006,999,108,130,false,B23,T4,A319,180,18,162,99.4,237.4,42494.6,40519.8,4.7,2,Soleado,Soleado,10,10,13.7,16.4,1014.8,1016.2,69,74,1,2,161,358,49,false,18,5,2,35.0,4.0,4.5,4.8,60.2,68.6,2283.9,2242,12,12
2026-05-31,VY3770,MAD,SCQ,181,6,6700,8,3,3169.7,1680.3,890,10956,1176,108,118,false,B1,T4,A320,200,20,180,90.5,216.0,39096.0,47594.3,3.8,0,Nublado,Lluvia,10,5,14.2,14.2,1010.1,1018.4,83,76,2,2,162,362,63,false,20,3,2,49.8,3.9,4.3,3.8,58.7,68.9,2119.5,2152,14,11
2026-06-01,IB2373,MAD,LEI,150,18,6184,20,7,2328.2,2449.2,838,9200,417,90,116,true,A25,T4,A320,200,20,180,75.0,286.1,42915.0,44066.0,4.7,0,Nublado,Soleado,10,10,12.4,19.7,1019.0,1019.8,86,75,4,1,135,300,43,false,20,1,9,40.2,4.3,4.6,4.0,70.2,69.8,2078.7,1839,8,12
2026-06-02,VY2056,BCN,MXP,236,19,5549,19,7,2984.8,1491.9,843,9133,1198,57,58,false,C10,T1,A350,300,30,270,78.7,197.0,46492.0,35785.1,3.8,1,Lluvia,Lluvia,3,8,18.5,12.8,1012.2,1008.7,77,69,5,2,212,472,40,true,30,8,6,41.7,4.8,4.5,4.9,68.0,77.9,1533.6,2050,6,6
2026-06-03,IB8300,BCN,AGP,222,27,7331,22,6,1971.2,1239.1,854,10780,473,111,141,true,A20,T1,A321,220,22,198,100.9,191.2,42446.4,27227.3,4.2,2,Soleado,Nublado,10,10,14.4,14.8,1017.5,1008.5,81,74,4,0,199,444,65,true,22,6,7,47.9,4.3,4.2,4.0,59.0,67.9,789.7,1653,7,6
2026-06-04,VY1763,BCN,FAO,249,19,5248,17,3,2645.0,1584.4,841,11839,416,137,162,false,A10,T1,A319,180,18,162,138.3,247.0,61503.0,15177.8,4.8,0,Nublado,Lluvia,10,6,21.1,13.5,1014.2,1018.7,65,88,3,2,224,498,54,false,18,6,4,36.9,4.4,4.8,4.3,71.7,88.4,1552.1,1949,6,10
2026-06-05,IB7069,MAD,LIS,189,15,4125,19,8,2528.9,842.3,866,9141,432,147,168,true,C12,T4,A330,250,25,225,75.6,127.5,24097.5,35389.2,4.5,3,Lluvia,Nublado,10,10,12.8,16.3,1018.6,1010.1,87,63,2,2,170,378,50,true,25,5,7,35.8,3.9,4.5,4.8,65.5,85.4,1435.5,2068,15,6
2026-06-06,IB2005,BCN,LCG,223,28,4612,7,6,3010.2,1597.7,890,9211,1178,89,91,true,B18,T1,A330,250,25,225,89.2,141.7,31599.1,32218.5,4.6,2,Soleado,Nublado,10,10,16.5,18.3,1010.1,1011.5,73,79,5,1,200,446,59,true,25,2,2,37.4,4.4,4.7,4.6,78.1,87.3,895.7,1438,13,5
2026-06-07,IB1682,BCN,GRO,159,12,5462,10,6,3146.7,1127.8,810,11990,503,121,125,false,C8,T1,A321,220,22,198,72.3,131.4,20892.6,47987.9,4.5,1,Soleado,Lluvia,10,9,15.7,18.1,1010.8,1014.0,89,85,4,1,143,318,50,false,22,5,3,41.2,4.8,3.9,4.7,59.7,66.9,2079.9,1828,8,8
2026-06-08,VY6506,BCN,OVD,166,11,6234,21,5,3586.4,1922.9,810,11830,444,147,168,false,A9,T1,A350,300,30,270,55.3,172.9,28701.4,38022.3,4.6,0,Nublado,Soleado,10,10,20.7,16.2,1019.0,1014.9,89,89,5,1,149,332,49,true,30,1,2,36.3,4.8,4.6,3.9,65.1,70.3,2372.4,1356,12,8
2026-06-09,IB1455,MAD,XRY,248,14,4418,17,6,2292.4,1605.7,865,10510,1061,126,133,false,C4,T4,A320,200,20,180,124.0,180.2,44689.6,48834.3,4.7,2,Lluvia,Nublado,9,10,20.7,14.2,1017.5,1014.0,74,76,4,0,223,496,42,false,20,2,9,48.8,4.3,4.1,3.8,56.8,70.4,1670.3,2280,10,12
2026-06-10,IB4238,BCN,OVD,228,13,7243,17,6,3400.8,1915.8,802,11030,514,54,68,true,A20,T1,A319,180,18,162,126.7,234.2,53397.6,45028.3,4.8,2,Lluvia,Lluvia,8,9,15.9,19.3,1018.6,1010.5,88,62,5,0,205,456,53,true,18,7,10,46.7,3.9,4.7,3.8,58.8,79.2,864.9,1970,6,6
2026-06-11,VY2298,MAD,HOR,160,4,5918,21,8,1731.5,1374.9,888,10316,1057,110,124,true,A10,T4,A330,250,25,225,64.0,282.0,45120.0,45765.3,3.9,1,Soleado,Lluvia,10,5,19.9,20.4,1012.0,1009.6,66,86,3,0,144,320,45,false,25,5,5,37.3,4.0,4.4,4.3,75.3,78.5,1193.7,1410,13,5
2026-06-12,IB8773,BCN,PMI,179,16,5031,15,5,2794.9,2154.6,816,9358,592,137,139,false,A13,T1,A321,220,22,198,81.4,212.7,38073.3,41165.4,4.1,0,Soleado,Nublado,10,10,17.4,20.3,1015.7,1011.7,87,79,1,2,161,358,45,true,22,1,5,35.4,4.1,4.8,4.9,50.3,69.8,1158.7,1475,12,11
2026-06-13,VY1732,BCN,SCQ,198,20,4085,22,5,3314.8,1331.8,847,10032,551,130,144,false,A22,T1,A330,250,25,225,79.2,116.0,22968.0,14086.9,4.4,0,Lluvia,Lluvia,7,7,19.7,18.3,1016.4,1016.0,89,79,3,1,178,396,43,true,25,3,3,40.8,4.7,3.8,4.4,56.1,88.3,1167.7,2231,15,7
2026-06-14,VY3600,BCN,TFN,275,0,7297,14,8,1840.6,2301.0,890,9014,687,82,82,true,B16,T1,A330,250,25,225,110.0,218.0,59950.0,45043.4,3.8,3,Soleado,Nublado,10,10,14.4,21.8,1014.8,1017.1,68,78,2,0,247,550,47,false,25,3,7,36.8,3.8,4.7,4.9,69.1,84.1,1363.6,1999,11,7
2026-06-15,VY2154,MAD,ORY,152,9,5571,8,6,3305.2,1061.1,809,11769,1017,71,83,false,B25,T4,A319,180,18,162,84.4,163.8,24897.6,20745.6,4.6,3,Soleado,Nublado,10,10,15.1,14.4,1015.0,1008.4,66,70,1,0,136,304,43,true,18,0,7,34.3,4.5,4.6,4.0,79.7,74.6,1346.4,1905,9,8
2026-06-16,IB4581,MAD,MXP,244,27,7451,21,3,1970.9,1877.2,866,9060,1296,115,121,true,A24,T4,A350,300,30,270,81.3,157.8,38503.2,14487.3,4.6,0,Lluvia,Nublado,5,10,17.6,17.0,1014.8,1018.7,90,82,2,2,219,488,58,false,30,2,8,48.1,3.9,3.8,4.2,53.9,61.7,1330.2,1758,13,9
2026-06-17,VY5605,BCN,GRO,159,28,4887,12,4,2182.3,1965.4,864,11695,573,126,129,false,B16,T1,A320,200,20,180,79.5,139.3,22148.7,46258.9,4.7,1,Nublado,Nublado,10,10,15.5,17.2,1016.6,1013.0,74,86,2,0,143,318,54,false,20,5,4,35.5,4.7,4.7,4.6,70.8,68.6,747.5,2337,9,7
2026-06-18,VY4391,MAD,LIS,222,28,4711,11,6,3382.8,1379.7,834,9506,541,124,150,true,B17,T4,A321,220,22,198,100.9,272.4,60472.8,48684.9,4.7,3,Lluvia,Nublado,2,10,19.5,13.6,1011.1,1016.7,75,81,3,0,199,444,42,true,22,8,1,35.4,4.7,4.8,3.8,63.5,82.4,1332.3,2033,12,6
2026-06-19,IB6011,MAD,GRO,245,6,6454,22,8,3457.1,1795.2,871,9593,1119,126,136,false,C25,T4,A350,300,30,270,81.7,194.3,47603.5,20949.9,4.3,3,Lluvia,Soleado,3,10,14.2,17.6,1014.7,1018.3,61,74,4,0,220,490,41,false,30,1,9,49.5,4.1,3.8,4.3,79.1,63.0,1492.5,1478,12,11
2026-06-20,VY9316,MAD,LPA,209,13,4904,10,5,2733.7,964.3,890,10213,502,60,75,false,A23,T4,A350,300,30,270,69.7,227.9,47631.1,44249.4,4.2,2,Nublado,Lluvia,10,3,15.0,16.2,1012.8,1008.5,67,61,5,2,188,418,59,true,30,6,1,43.3,4.6,4.7,4.7,61.2,67.6,938.2,1904,15,5
2026-06-21,VY4616,BCN,ACE,146,8,4204,17,6,2641.1,1051.1,818,9859,623,126,135,true,A20,T1,A320,200,20,180,73.0,140.3,20483.8,34103.2,4.7,0,Soleado,Soleado,10,10,21.0,14.1,1015.3,1015.3,74,89,1,1,131,292,63,false,20,3,10,46.7,4.8,4.5,3.9,67.0,64.3,712.5,1693,8,10
2026-06-22,IB7302,MAD,XRY,232,17,5734,22,6,3768.4,1966.5,820,9861,1137,137,158,false,A4,T4,A321,220,22,198,105.5,234.8,54473.6,33667.4,4.4,3,Lluvia,Nublado,4,10,18.6,12.6,1014.1,1010.6,82,88,1,0,208,464,43,false,22,6,4,39.5,4.5,4.7,4.8,51.7,82.9,1301.3,1306,10,11
2026-06-23,VY3817,MAD,TFS,192,5,5109,19,4,2210.6,1525.9,835,10687,774,50,52,false,C15,T4,A330,250,25,225,76.8,112.0,21504.0,36450.0,4.8,0,Nublado,Nublado,10,10,18.6,18.0,1015.0,1013.8,88,90,1,1,172,384,44,true,25,3,9,41.2,4.6,4.4,4.0,52.0,75.8,1047.9,1754,6,8
2026-06-24,VY3762,BCN,BIO,181,12,5262,20,3,2088.0,864.0,822,10006,1015,129,141,false,C18,T1,A350,300,30,270,60.3,113.1,20471.1,46297.0,4.1,0,Lluvia,Nublado,9,10,15.5,16.5,1013.5,1018.2,70,85,3,1,162,362,52,true,30,4,6,41.1,4.2,3.9,4.0,73.2,82.4,1062.8,2374,7,5
2026-06-25,IB1581,MAD,AGP,147,3,6807,7,3,3569.3,1348.9,848,11177,692,111,117,false,A14,T4,A320,200,20,180,73.5,253.6,37279.2,25333.7,4.5,0,Soleado,Nublado,10,10,21.1,20.3,1012.2,1009.7,68,62,5,0,132,294,64,false,20,2,10,48.3,4.3,4.5,4.6,60.5,84.3,760.5,1578,8,7
2026-06-26,VY7537,MAD,MXP,214,29,6800,21,3,3338.9,1218.6,840,12104,546,52,57,false,A19,T4,A321,220,22,198,97.3,114.8,24567.2,43854.2,4.2,0,Nublado,Lluvia,10,4,20.2,15.9,1016.7,1011.1,75,63,5,1,192,428,57,true,22,0,3,33.5,4.6,4.4,4.6,52.5,88.1,1982.4,1494,12,11
2026-06-27,VY6864,BCN,VLC,233,2,6910,10,3,3772.5,1381.0,859,10098,745,104,112,true,A19,T1,A350,300,30,270,77.7,286.0,66638.0,18315.2,4.0,1,Lluvia,Soleado,3,10,18.9,20.5,1010.3,1009.0,82,60,1,1,209,466,60,false,30,4,5,49.7,4.6,3.8,3.8,60.4,71.2,1737.7,1360,14,8
2026-06-28,VY8355,BCN,FCO,146,6,4401,20,6,1761.1,1547.9,880,10965,827,86,90,false,C25,T1,A350,300,30,270,48.7,186.1,27170.6,21578.1,4.1,3,Soleado,Soleado,10,10,13.7,14.6,1014.2,1013.5,63,61,5,0,131,292,46,true,30,8,10,45.4,4.8,4.4,4.4,70.8,61.8,1696.9,1976,8,7
2026-06-29,IB2280,BCN,LIS,265,1,5317,10,3,3253.9,1742.9,882,10038,1045,120,127,false,C12,T1,A320,200,20,180,132.5,113.5,30077.5,26631.2,3.7,3,Lluvia,Soleado,5,10,22.0,19.9,1011.0,1018.3,88,65,4,1,238,530,47,false,20,4,6,40.8,4.2,4.4,4.1,75.0,76.9,1979.7,1520,10,7
2026-06-30,VY4234,MAD,PMI,185,19,5180,16,4,2226.6,1384.3,851,11012,1255,82,91,true,A5,T4,A350,300,30,270,61.7,295.2,54612.0,46647.5,4.2,0,Soleado,Nublado,10,10,20.8,17.2,1010.7,1008.2,76,88,5,2,166,370,45,true,30,4,6,33.4,4.0,4.6,4.3,73.2,61.1,1252.5,1403,11,5
2026-07-01,IB5290,BCN,FCO,155,26,7177,20,7,2604.8,1428.5,828,9575,576,57,74,false,A8,T1,A350,300,30,270,51.7,137.7,21343.5,29585.0,4.6,0,Soleado,Lluvia,10,8,20.4,17.0,1018.4,1011.6,73,68,4,1,139,310,64,true,30,0,10,37.3,4.2,4.8,4.2,63.4,72.1,1932.7,1403,10,7
2026-07-02,VY4513,BCN,AGP,264,27,6757,19,4,1933.3,2298.1,876,10427,809,146,147,true,B23,T1,A330,250,25,225,105.6,130.1,34346.4,38759.0,4.8,2,Nublado,Nublado,10,10,21.3,12.3,1009.5,1017.0,70,82,3,2,237,528,57,true,25,4,1,41.5,3.8,4.4,4.4,77.6,83.5,2379.6,1624,11,7
2026-07-03,IB3192,MAD,PMI,263,21,4267,11,8,2360.2,918.1,876,10873,700,103,106,false,A12,T4,A330,250,25,225,105.2,187.1,49207.3,45183.2,4.8,0,Lluvia,Soleado,4,10,15.0,15.9,1011.4,1014.3,75,82,3,1,236,526,55,true,25,2,1,36.4,4.9,4.6,3.8,53.2,68.6,2189.9,1763,6,12
2026-07-04,IB4088,BCN,IBZ,262,11,7166,16,4,3599.5,2408.3,858,10375,724,115,131,true,B4,T1,A350,300,30,270,87.3,142.6,37361.2,40975.1,3.7,2,Lluvia,Soleado,3,10,13.7,17.4,1016.5,1014.6,87,72,4,1,235,524,52,true,30,2,9,33.7,4.0,3.8,4.0,61.7,82.9,2415.2,2169,9,9
2026-07-05,IB9701,MAD,IBZ,169,12,4913,14,6,2816.8,1118.1,856,10370,625,126,144,false,A22,T4,A330,250,25,225,67.6,129.9,21953.1,45937.1,4.8,0,Soleado,Soleado,10,10,16.6,12.9,1013.0,1016.6,85,62,4,1,152,338,45,true,25,1,2,36.7,4.1,3.7,4.6,67.6,89.9,1447.9,2077,12,6
2026-07-06,IB9682,BCN,PMI,202,2,5343,18,6,3475.1,1729.5,806,11660,834,75,86,true,B4,T1,A320,200,20,180,101.0,152.2,30744.4,28450.7,4.0,3,Nublado,Lluvia,10,3,18.6,14.8,1014.7,1019.0,72,82,1,1,181,404,54,true,20,3,5,39.8,3.9,3.9,4.4,62.9,64.2,1042.3,2307,10,12
2026-07-07,VY5185,BCN,TFN,215,19,5250,13,7,3692.2,1785.3,801,11754,869,117,144,true,C18,T1,A320,200,20,180,107.5,120.2,25843.0,16060.6,4.7,0,Nublado,Soleado,10,10,12.8,18.6,1008.8,1017.7,81,86,3,1,193,430,65,false,20,4,10,40.7,4.1,4.2,3.7,53.9,79.6,1749.3,2373,7,7
2026-07-08,IB7844,BCN,LIS,163,14,7336,7,8,2488.3,1040.0,839,10871,1104,84,92,true,A25,T1,A350,300,30,270,54.3,168.6,27481.8,49439.4,4.3,1,Lluvia,Lluvia,8,9,13.7,17.7,1014.7,1008.6,62,84,4,1,146,326,53,false,30,3,1,43.2,4.3,4.8,4.4,70.0,68.6,2305.9,2400,11,9
2026-07-09,IB8617,BCN,FCO,153,18,6370,7,6,3517.8,1923.9,886,11658,641,102,125,true,C18,T1,A320,200,20,180,76.5,242.4,37087.2,48775.5,3.8,3,Nublado,Soleado,10,10,18.7,19.6,1015.5,1011.3,88,73,3,0,137,306,53,false,20,7,3,46.2,4.3,4.9,3.7,73.2,67.8,1999.8,1393,7,11
2026-07-10,VY4380,BCN,MAH,160,16,5485,7,4,3236.7,2499.8,847,10888,753,102,126,true,A14,T1,A330,250,25,225,64.0,117.0,18720.0,22246.9,4.0,0,Nublado,Nublado,10,10,20.6,15.9,1013.1,1019.4,66,89,1,1,144,320,56,false,25,1,10,48.2,4.8,4.7,4.0,67.3,79.7,937.1,2372,9,7
2026-07-11,VY2076,MAD,HOR,182,22,6412,12,7,2097.1,2216.9,854,9747,709,108,132,true,A10,T4,A350,300,30,270,60.7,254.0,46228.0,35197.7,3.9,1,Lluvia,Lluvia,3,2,14.8,15.3,1017.4,1013.4,73,65,2,2,163,364,52,false,30,4,5,45.2,4.7,4.6,3.8,71.4,64.3,1737.0,1358,12,11
2026-07-12,IB5589,BCN,AMS,171,27,4055,11,4,2025.8,2174.9,875,9972,984,137,162,false,C19,T1,A320,200,20,180,85.5,172.3,29463.3,23895.7,4.6,0,Nublado,Nublado,10,10,21.4,19.5,1012.2,1019.1,65,72,1,0,153,342,65,false,20,7,5,44.9,4.2,3.8,4.3,74.9,81.6,2116.8,2385,8,7
2026-07-13,IB9674,BCN,FCO,188,16,6356,21,5,2726.2,1902.2,845,11924,566,150,153,false,C8,T1,A321,220,22,198,85.5,126.6,23800.8,39934.0,4.2,2,Lluvia,Lluvia,6,7,17.0,16.3,1008.9,1011.3,68,87,4,0,169,376,42,true,22,7,10,37.0,4.4,3.9,4.5,63.3,83.2,1138.8,2228,6,11
2026-07-14,VY2331,MAD,TFN,155,29,6264,9,6,1800.5,2150.1,876,9459,1079,117,124,false,C12,T4,A321,220,22,198,70.5,109.1,16910.5,15733.3,4.8,1,Lluvia,Nublado,6,10,13.6,20.2,1010.6,1014.9,68,83,4,0,139,310,65,false,22,3,10,47.0,4.4,3.8,4.4,52.7,83.8,2093.0,1773,15,5
2026-07-15,IB8684,BCN,MXP,217,3,6431,18,3,2263.3,2398.2,855,10209,953,51,59,false,A11,T1,A320,200,20,180,108.5,264.9,57483.3,47698.0,4.1,0,Lluvia,Lluvia,2,5,18.9,15.7,1009.5,1011.9,69,60,1,2,195,434,58,false,20,3,9,47.0,4.7,4.2,4.8,68.2,60.7,1965.1,1327,12,8
2026-07-16,VY2009,BCN,XRY,258,4,4306,21,3,3276.0,2175.0,815,9651,1164,87,99,false,C3,T1,A319,180,18,162,143.3,249.6,64396.8,33988.0,4.0,3,Nublado,Lluvia,10,4,17.8,18.6,1016.5,1014.3,62,60,3,2,232,516,40,true,18,7,4,34.5,4.7,4.4,4.4,58.8,85.4,1105.2,1788,9,6
2026-07-17,VY3960,MAD,LEI,201,1,4790,11,5,2744.0,1704.3,808,11380,737,145,147,false,C4,T4,A319,180,18,162,111.7,179.7,36119.7,42964.2,4.8,3,Nublado,Nublado,10,10,14.2,14.8,1009.8,1015.5,64,73,2,0,180,402,54,false,18,7,7,41.3,4.6,4.4,4.5,55.3,60.8,1878.9,1739,6,8
2026-07-18,VY9420,MAD,FUE,245,23,5892,7,6,3797.0,2336.9,818,11245,1216,115,115,false,A15,T4,A321,220,22,198,111.4,228.5,55982.5,24139.7,4.6,1,Lluvia,Soleado,5,10,17.0,20.3,1010.3,1019.7,89,70,3,2,220,490,62,false,22,4,9,33.8,3.9,4.6,4.5,72.9,82.5,1962.4,2363,15,7
2026-07-19,IB4290,MAD,LIS,185,20,5486,16,3,2737.9,1720.0,873,10875,876,58,58,true,B14,T4,A350,300,30,270,61.7,186.1,34428.5,35146.4,4.4,2,Lluvia,Lluvia,7,6,20.0,14.1,1009.3,1018.7,70,61,2,2,166,370,57,false,30,2,10,48.3,4.0,4.6,3.8,74.3,70.1,2292.6,1607,7,6
2026-07-20,IB8567,BCN,GRX,143,30,4661,9,3,2070.5,1055.2,804,11650,1274,60,83,false,A7,T1,A350,300,30,270,47.7,267.4,38238.2,30188.0,3.8,3,Nublado,Soleado,10,10,20.9,19.2,1017.1,1012.4,78,73,2,1,128,286,61,false,30,5,6,47.8,3.9,4.6,4.7,61.7,81.3,858.5,2003,14,8
2026-07-21,VY9420,MAD,SPC,170,13,4300,15,6,1745.8,1274.6,880,10655,1089,115,115,false,A18,T4,A319,180,18,162,94.4,170.3,28951.0,37744.3,4.1,0,Lluvia,Lluvia,5,6,21.4,15.8,1013.2,1016.3,82,64,2,1,153,340,50,true,18,4,4,46.0,4.3,3.8,4.7,55.2,61.2,2295.1,1997,10,12
2026-07-22,VY6117,BCN,AMS,158,9,7146,16,7,3259.1,1498.4,806,9230,1021,69,70,false,C13,T1,A320,200,20,180,79.0,246.0,38868.0,20164.7,4.1,1,Lluvia,Soleado,6,10,13.8,13.0,1013.3,1016.4,90,71,3,2,142,316,63,false,20,2,9,38.7,4.1,3.9,3.8,73.5,80.7,2341.5,1682,6,9
2026-07-23,IB2639,MAD,VGO,158,13,4056,19,8,2409.8,1284.5,821,12139,828,79,95,true,C16,T4,A319,180,18,162,87.8,279.5,44161.0,35209.3,4.3,1,Soleado,Nublado,10,10,13.6,14.0,1017.4,1011.7,89,85,2,2,142,316,62,true,18,2,6,47.0,4.6,3.8,4.4,70.7,88.0,1272.7,1678,12,5
2026-07-24,VY3580,BCN,ACE,196,5,4368,9,7,3798.1,1104.6,850,9760,824,125,135,true,A18,T1,A330,250,25,225,78.4,235.9,46236.4,38744.4,4.6,0,Lluvia,Soleado,8,10,13.5,12.7,1014.7,1008.6,86,86,4,1,176,392,56,false,25,8,6,42.4,4.3,4.0,4.6,56.0,76.9,1056.7,2384,7,8
2026-07-25,IB7312,MAD,AMS,214,14,4267,21,5,1736.6,1093.6,865,9761,830,114,131,false,C24,T4,A319,180,18,162,118.9,180.0,38520.0,33766.7,4.0,2,Soleado,Soleado,10,10,20.7,15.3,1019.6,1013.6,76,84,2,2,192,428,52,false,18,6,9,48.5,3.9,4.5,4.5,50.8,79.2,2151.9,2167,8,12
2026-07-26,VY2131,BCN,VGO,156,10,7339,20,5,3040.9,2102.9,849,9036,480,90,96,true,C24,T1,A330,250,25,225,62.4,181.9,28376.4,43948.9,4.5,0,Soleado,Nublado,10,10,18.0,13.9,1012.0,1014.7,62,74,2,2,140,312,40,true,25,3,8,42.5,3.7,4.2,3.8,75.2,62.1,2061.2,2343,13,9
2026-07-27,VY4138,BCN,ACE,242,26,4448,14,4,2522.9,1235.1,835,11264,919,133,135,true,C16,T1,A350,300,30,270,80.7,179.0,43318.0,15792.8,4.6,2,Nublado,Lluvia,10,8,17.8,18.5,1012.8,1018.6,87,88,5,0,217,484,54,false,30,6,3,41.6,4.4,4.2,4.4,63.4,89.4,2316.2,2278,8,8
2026-07-28,VY7646,MAD,AMS,279,0,7329,16,5,3656.7,1829.4,817,9880,1229,68,72,true,A17,T4,A319,180,18,162,155.0,240.3,67043.7,37681.7,4.2,0,Nublado,Lluvia,10,3,16.6,17.3,1017.3,1014.2,64,62,3,1,251,558,53,true,18,3,1,41.1,4.3,3.8,4.9,64.9,74.6,2269.0,1925,13,5
2026-07-29,IB4069,BCN,VLC,270,13,5404,15,6,2133.9,909.3,851,11535,1084,83,96,false,A10,T1,A330,250,25,225,108.0,149.6,40392.0,20496.6,3.7,3,Lluvia,Soleado,2,10,15.9,18.3,1012.7,1011.6,66,83,1,2,243,540,53,false,25,4,7,43.1,3.7,4.7,3.8,60.7,66.0,2107.0,2135,8,12
2026-07-30,IB6542,BCN,LEI,176,15,4077,11,8,2560.9,2229.5,826,9030,439,144,144,true,C11,T1,A320,200,20,180,88.0,112.7,19835.2,39985.6,4.9,2,Lluvia,Lluvia,7,6,18.7,18.1,1013.2,1018.6,66,87,3,1,158,352,62,true,20,7,8,43.9,3.8,3.7,3.9,61.3,76.9,1061.5,1616,6,10
2026-07-31,IB5788,MAD,BJZ,154,23,6765,10,7,2528.0,855.8,881,10364,620,127,149,false,A1,T4,A350,300,30,270,51.3,251.5,38731.0,28406.9,4.8,2,Nublado,Nublado,10,10,19.2,20.2,1018.2,1017.6,70,64,3,0,138,308,54,false,30,6,10,38.3,4.7,4.8,4.1,67.2,71.9,1691.3,2211,8,6
2026-08-01,IB9508,BCN,MXP,270,28,4869,22,8,2805.5,1420.2,824,12087,1121,121,139,false,A5,T1,A320,200,20,180,135.0,228.8,61776.0,25966.7,4.5,1,Soleado,Soleado,10,10,16.4,12.7,1012.3,1017.7,69,85,4,2,243,540,50,true,20,8,10,40.3,4.2,4.2,4.2,60.4,74.7,1392.2,1878,10,6
2026-08-02,IB3420,MAD,CDG,232,8,5142,17,7,2740.9,1928.7,844,11076,786,81,92,true,A20,T4,A330,250,25,225,92.8,206.0,47792.0,20530.9,3.9,2,Nublado,Lluvia,10,4,19.9,20.0,1018.6,1019.1,83,87,1,1,208,464,65,false,25,5,4,48.4,4.8,3.9,3.8,79.4,63.9,1936.5,1632,10,11
2026-08-03,VY6231,MAD,FAO,250,8,6710,8,7,3137.4,1292.4,881,9365,683,133,151,false,A16,T4,A321,220,22,198,113.6,139.0,34750.0,48512.3,4.7,3,Lluvia,Nublado,2,10,21.7,18.5,1016.5,1008.5,86,60,2,2,225,500,50,false,22,0,6,44.4,4.0,4.9,4.0,66.4,68.3,904.9,2170,13,12
2026-08-04,IB7015,MAD,FCO,187,23,6718,18,7,1976.8,1387.7,859,9761,939,117,140,false,C8,T4,A330,250,25,225,74.8,159.1,29751.7,38066.7,4.3,2,Lluvia,Lluvia,8,6,16.6,14.6,1016.5,1011.9,60,68,1,1,168,374,48,true,25,6,5,33.3,3.9,4.2,4.5,76.4,87.4,1286.6,2016,10,6
2026-08-05,IB3910,MAD,TFS,270,12,4136,19,7,2188.7,1707.0,818,11550,558,102,116,true,A9,T4,A320,200,20,180,135.0,112.6,30402.0,23306.6,4.7,3,Soleado,Nublado,10,10,15.4,15.3,1017.1,1017.5,90,89,5,1,243,540,42,true,20,0,1,48.0,4.6,4.1,4.5,69.5,83.6,1036.8,1994,11,12
2026-08-06,IB5295,MAD,VLC,256,14,4891,8,7,1932.4,1745.2,804,10056,892,143,163,true,A21,T4,A350,300,30,270,85.3,287.1,73497.6,14442.9,4.6,3,Soleado,Soleado,10,10,14.5,16.8,1008.1,1015.0,79,89,2,1,230,512,48,true,30,4,1,46.8,4.8,4.8,3.9,79.2,71.2,817.9,1406,12,12
